timestamp_ms,label,sample_index,gpio2,gpio4,gpio12,gpio13,gpio14,gpio15
541126,3_spaced_14_13_2,342,55,64,72,7,8,63
541146,3_spaced_14_13_2,343,55,64,72,9,11,63
541166,3_spaced_14_13_2,344,55,64,72,8,10,63
541186,3_spaced_14_13_2,345,55,64,72,8,10,63
541206,3_spaced_14_13_2,346,55,64,72,7,8,63
541226,3_spaced_14_13_2,347,55,64,72,6,6,63
541246,3_spaced_14_13_2,348,34,64,72,4,5,63
541266,3_spaced_14_13_2,349,34,64,72,4,5,63
541286,3_spaced_14_13_2,350,20,64,72,5,5,63
541306,3_spaced_14_13_2,351,15,64,72,5,5,63
541326,3_spaced_14_13_2,352,13,64,72,6,5,63
541346,3_spaced_14_13_2,353,13,64,72,6,5,63
541366,3_spaced_14_13_2,354,12,64,72,6,5,63
541386,3_spaced_14_13_2,355,12,64,72,5,5,63
541406,3_spaced_14_13_2,356,11,64,72,6,4,63
541426,3_spaced_14_13_2,357,11,64,72,6,4,63
541446,3_spaced_14_13_2,358,7,65,72,5,5,63
541466,3_spaced_14_13_2,359,7,64,72,4,5,63
541486,3_spaced_14_13_2,360,7,64,72,4,5,63
541506,3_spaced_14_13_2,361,7,64,72,4,5,63
541526,3_spaced_14_13_2,362,7,64,72,4,5,63
541546,3_spaced_14_13_2,363,7,64,72,4,5,63
541566,3_spaced_14_13_2,364,7,64,72,4,5,63
541586,3_spaced_14_13_2,365,7,64,72,4,5,63
541606,3_spaced_14_13_2,366,7,64,72,4,5,63
541626,3_spaced_14_13_2,367,7,64,72,4,5,63
541646,3_spaced_14_13_2,368,7,64,72,4,5,63
541666,3_spaced_14_13_2,369,7,64,72,4,5,63
541686,3_spaced_14_13_2,370,5,64,72,5,5,63
541706,3_spaced_14_13_2,371,7,64,72,5,4,63
541726,3_spaced_14_13_2,372,6,64,72,4,5,63
541746,3_spaced_14_13_2,373,6,64,72,4,5,63
541766,3_spaced_14_13_2,374,7,64,72,5,4,63
541786,3_spaced_14_13_2,375,9,64,72,5,4,63
541806,3_spaced_14_13_2,376,11,64,72,6,4,63
541826,3_spaced_14_13_2,377,11,64,72,6,4,63
541846,3_spaced_14_13_2,378,9,64,72,6,5,63
541866,3_spaced_14_13_2,379,9,64,72,6,5,63
541886,3_spaced_14_13_2,380,9,64,72,6,5,63
541906,3_spaced_14_13_2,381,9,64,72,6,5,63
541926,3_spaced_14_13_2,382,10,64,72,6,4,63
541946,3_spaced_14_13_2,383,9,64,72,5,5,63
541966,3_spaced_14_13_2,384,9,64,72,5,5,63
541986,3_spaced_14_13_2,385,9,64,72,5,5,63
542006,3_spaced_14_13_2,386,9,64,72,5,5,63
542026,3_spaced_14_13_2,387,10,64,72,5,4,63
542046,3_spaced_14_13_2,388,11,64,72,6,4,63
542066,3_spaced_14_13_2,389,11,64,72,6,4,63
542086,3_spaced_14_13_2,390,8,64,72,5,5,63
542106,3_spaced_14_13_2,391,9,64,72,5,4,63
542126,3_spaced_14_13_2,392,9,64,72,5,4,63
542146,3_spaced_14_13_2,393,9,64,72,5,4,63
542166,3_spaced_14_13_2,394,9,64,72,5,5,63
542186,3_spaced_14_13_2,395,12,64,72,5,5,63
542206,3_spaced_14_13_2,396,7,64,72,5,4,63
542226,3_spaced_14_13_2,397,7,64,72,5,4,63
542246,3_spaced_14_13_2,398,9,64,72,5,4,63
542266,3_spaced_14_13_2,399,9,64,72,5,4,63
542286,3_spaced_14_13_2,400,12,64,72,5,5,63
542306,3_spaced_14_13_2,401,12,64,72,5,5,63
542326,3_spaced_14_13_2,402,16,64,72,5,5,63
542346,3_spaced_14_13_2,403,19,64,72,7,5,63
542366,3_spaced_14_13_2,404,22,64,72,4,4,63
542386,3_spaced_14_13_2,405,22,64,72,4,4,63
542406,3_spaced_14_13_2,406,18,64,72,4,4,63
542426,3_spaced_14_13_2,407,13,64,72,5,4,63
542446,3_spaced_14_13_2,408,10,64,72,4,5,63
542466,3_spaced_14_13_2,409,10,64,72,4,5,63
542486,3_spaced_14_13_2,410,17,64,72,3,4,63
542506,3_spaced_14_13_2,411,15,63,72,3,3,63
542526,3_spaced_14_13_2,412,10,64,72,6,4,63
542546,3_spaced_14_13_2,413,10,64,72,6,4,63
542566,3_spaced_14_13_2,414,8,64,72,5,5,63
542586,3_spaced_14_13_2,415,9,64,72,6,5,63
542606,3_spaced_14_13_2,416,10,64,72,7,5,63
542626,3_spaced_14_13_2,417,10,64,72,7,5,63
542646,3_spaced_14_13_2,418,9,64,72,6,5,63
542666,3_spaced_14_13_2,419,11,65,72,8,4,63
542686,3_spaced_14_13_2,420,10,64,72,7,4,63
542706,3_spaced_14_13_2,421,10,64,72,7,4,63
542726,3_spaced_14_13_2,422,8,64,72,7,4,63
542746,3_spaced_14_13_2,423,6,64,72,6,5,63
